"","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","ms","ns"
"170","1959-02",NA,NA,NA,3.54,NA,3.92,3.96,NA,3.96,3.96,NA,3.54,3.94,3.96,0.42,0.4,0.02,0.38,0,"U","1"
"171","1959-03",NA,NA,NA,3.61,NA,3.97,3.99,NA,3.99,3.99,NA,3.61,3.98,3.99,0.38,0.370000000000001,0.00999999999999979,0.360000000000001,0,"U","1"
"172","1959-04",NA,NA,NA,3.72,NA,4.03,4.12,NA,4.12,4.06,NA,3.72,4.075,4.09,0.37,0.355,0.0149999999999997,0.34,0,"U","1"
"173","1959-05",NA,NA,NA,3.96,NA,4.25,4.35,NA,4.31,4.13,NA,3.96,4.3,4.22,0.26,0.34,-0.0800000000000001,0.42,0,"H","2"
"174","1959-06",NA,NA,NA,4.07,NA,4.52,4.5,NA,4.34,4.14,NA,4.07,4.51,4.24,0.17,0.44,-0.27,0.709999999999999,0,"H","2"
"175","1959-07",NA,NA,NA,4.39,NA,4.6,4.58,NA,4.4,4.16,NA,4.39,4.59,4.28,-0.109999999999999,0.2,-0.31,0.51,0,"H","2"
"176","1959-08",NA,NA,NA,4.42,NA,4.6,4.57,NA,4.43,4.15,NA,4.42,4.585,4.29,-0.13,0.165,-0.295,0.459999999999999,0,"H","2"
"177","1959-09",NA,NA,NA,5,NA,4.97,4.9,NA,4.68,4.29,NA,5,4.935,4.485,-0.515000000000001,-0.0649999999999995,-0.450000000000001,0.385000000000002,0,"D","3"
"178","1959-10",NA,NA,NA,4.8,NA,4.78,4.72,NA,4.53,4.19,NA,4.8,4.75,4.36,-0.44,-0.0499999999999998,-0.39,0.34,0,"D","3"
"179","1959-11",NA,NA,NA,4.81,NA,4.85,4.75,NA,4.53,4.2,NA,4.81,4.8,4.365,-0.444999999999999,-0.00999999999999979,-0.435,0.424999999999999,0,"D","3"
"180","1959-12",NA,NA,NA,5.14,NA,5.12,5.01,NA,4.69,4.33,NA,5.14,5.065,4.51,-0.63,-0.0750000000000002,-0.555,0.48,0,"D","3"
"181","1960-01",NA,NA,NA,5.03,NA,4.99,4.92,NA,4.72,4.42,NA,5.03,4.955,4.57,-0.46,-0.0750000000000002,-0.385,0.309999999999999,0,"D","3"
"182","1960-02",NA,NA,NA,4.66,NA,4.73,4.69,NA,4.49,4.28,NA,4.66,4.71,4.385,-0.275,0.0500000000000007,-0.325000000000001,0.375000000000002,0,"H","2"
"183","1960-03",NA,NA,NA,4.02,NA,4.29,4.31,NA,4.25,4.14,NA,4.02,4.3,4.195,0.175000000000001,0.28,-0.105,0.385,0,"H","2"
"184","1960-04",NA,NA,NA,4.04,NA,4.27,4.29,NA,4.28,4.23,NA,4.04,4.28,4.255,0.215000000000001,0.239999999999999,-0.0249999999999986,0.264999999999997,0,"H","2"
"185","1960-05",NA,NA,NA,4.21,NA,4.46,4.49,NA,4.35,4.2,NA,4.21,4.475,4.275,0.0650000000000004,0.265,-0.199999999999999,0.465,1,"H","2"
"186","1960-06",NA,NA,NA,3.36,NA,4.01,4.12,NA,4.15,4.04,NA,3.36,4.065,4.095,0.735000000000001,0.705,0.0300000000000011,0.674999999999999,1,"U","1"
"187","1960-07",NA,NA,NA,3.2,NA,3.63,3.79,NA,3.9,3.91,NA,3.2,3.71,3.905,0.705,0.51,0.195,0.315,1,"U","1"
"188","1960-08",NA,NA,NA,2.95,NA,3.41,3.62,NA,3.8,3.84,NA,2.95,3.515,3.82,0.87,0.565,0.305,0.260000000000001,1,"U","1"
"189","1960-09",NA,NA,NA,3.07,NA,3.43,3.61,NA,3.8,3.86,NA,3.07,3.52,3.83,0.76,0.45,0.31,0.14,1,"U","1"
"190","1960-10",NA,NA,NA,3.04,NA,3.53,3.76,NA,3.89,3.92,NA,3.04,3.645,3.905,0.865,0.605,0.260000000000001,0.344999999999999,1,"U","1"
"191","1960-11",NA,NA,NA,3.08,NA,3.6,3.81,NA,3.93,3.96,NA,3.08,3.705,3.945,0.865,0.625,0.24,0.385,1,"U","1"
"192","1960-12",NA,NA,NA,2.86,NA,3.42,3.67,NA,3.84,3.91,NA,2.86,3.545,3.875,1.015,0.685,0.33,0.355,1,"U","1"
"193","1961-01",NA,NA,NA,2.81,NA,3.39,3.67,NA,3.84,3.9,NA,2.81,3.53,3.87,1.06,0.72,0.34,0.380000000000001,1,"U","1"
"194","1961-02",NA,NA,NA,2.93,NA,3.46,3.66,NA,3.78,3.84,NA,2.93,3.56,3.81,0.879999999999999,0.63,0.25,0.38,1,"U","1"
"195","1961-03",NA,NA,NA,2.88,NA,3.35,3.6,NA,3.74,3.81,NA,2.88,3.475,3.775,0.895,0.595,0.3,0.295,0,"U","1"
"196","1961-04",NA,NA,NA,2.88,NA,3.33,3.57,NA,3.78,3.81,NA,2.88,3.45,3.795,0.915,0.57,0.345,0.225000000000001,0,"U","1"
"197","1961-05",NA,NA,NA,2.87,NA,3.23,3.47,NA,3.71,3.74,NA,2.87,3.35,3.725,0.855,0.48,0.375,0.105,0,"U","1"
"198","1961-06",NA,NA,NA,3.06,NA,3.63,3.81,NA,3.88,3.89,NA,3.06,3.72,3.885,0.825,0.66,0.165,0.494999999999999,0,"U","1"
"199","1961-07",NA,NA,NA,2.92,NA,3.59,3.84,NA,3.92,3.93,NA,2.92,3.715,3.925,1.005,0.795,0.21,0.585,0,"U","1"
"200","1961-08",NA,NA,NA,3.06,NA,3.76,3.96,NA,4.04,4.04,NA,3.06,3.86,4.04,0.98,0.8,0.18,0.62,0,"U","1"
"201","1961-09",NA,NA,NA,3.06,NA,3.73,3.9,NA,3.98,4.04,NA,3.06,3.815,4.01,0.95,0.755,0.195,0.56,0,"U","1"
"202","1961-10",NA,NA,NA,3.05,NA,3.62,3.8,NA,3.92,4.01,NA,3.05,3.71,3.965,0.915,0.66,0.255,0.405,0,"U","1"
"203","1961-11",NA,NA,NA,3.07,NA,3.61,3.82,NA,3.94,4,NA,3.07,3.715,3.97,0.9,0.645,0.255,0.390000000000001,0,"U","1"
"204","1961-12",NA,NA,NA,3.18,NA,3.72,3.91,NA,4.06,4.07,NA,3.18,3.815,4.065,0.884999999999999,0.635,0.249999999999999,0.385000000000002,0,"U","1"
"205","1962-01",NA,NA,NA,3.28,NA,3.76,3.94,NA,4.08,4.1,NA,3.28,3.85,4.09,0.81,0.57,0.24,0.33,0,"U","1"
"206","1962-02",NA,NA,NA,3.28,NA,3.69,3.89,NA,4.04,4.12,NA,3.28,3.79,4.08,0.8,0.51,0.29,0.220000000000001,0,"U","1"
"207","1962-03",NA,NA,NA,3.06,NA,3.45,3.68,NA,3.93,4.04,NA,3.06,3.565,3.985,0.925,0.505,0.42,0.0850000000000009,0,"U","1"
"208","1962-04",NA,NA,NA,2.99,NA,3.38,3.6,NA,3.84,3.93,NA,2.99,3.49,3.885,0.895,0.5,0.395,0.105,0,"U","1"
"209","1962-05",NA,NA,NA,3.03,NA,3.4,3.66,NA,3.87,3.92,NA,3.03,3.53,3.895,0.865,0.5,0.365,0.135000000000001,0,"U","1"
"210","1962-06",NA,NA,NA,3.03,NA,3.39,3.64,NA,3.91,3.96,NA,3.03,3.515,3.935,0.905,0.485,0.42,0.0650000000000004,0,"U","1"
"211","1962-07",NA,NA,NA,3.29,NA,3.62,3.8,NA,4.01,4.05,NA,3.29,3.71,4.03,0.739999999999999,0.42,0.319999999999999,0.100000000000001,0,"U","1"
"212","1962-08",NA,NA,NA,3.2,NA,3.46,3.71,NA,3.98,4.01,NA,3.2,3.585,3.995,0.795,0.385,0.41,-0.0250000000000004,0,"U","1"
"213","1962-09",NA,NA,NA,3.06,NA,3.41,3.7,NA,3.98,4,NA,3.06,3.555,3.99,0.93,0.495,0.435,0.0599999999999996,0,"U","1"
"214","1962-10",NA,NA,NA,2.98,NA,3.33,3.64,NA,3.93,3.94,NA,2.98,3.485,3.935,0.955,0.505,0.45,0.0550000000000006,0,"U","1"
"215","1962-11",NA,NA,NA,3,NA,3.4,3.6,NA,3.92,3.93,NA,3,3.5,3.925,0.925,0.5,0.425,0.0750000000000002,0,"U","1"
"216","1962-12",NA,NA,NA,3.01,NA,3.37,3.56,NA,3.86,3.92,NA,3.01,3.465,3.89,0.88,0.455,0.425,0.0300000000000002,0,"U","1"
"217","1963-01",NA,NA,NA,3.04,NA,3.4,3.58,NA,3.83,3.93,NA,3.04,3.49,3.88,0.84,0.45,0.39,0.0600000000000005,0,"U","1"
"218","1963-02",NA,NA,NA,3.01,NA,3.39,3.66,NA,3.92,3.97,NA,3.01,3.525,3.945,0.935,0.515000000000001,0.42,0.0950000000000006,0,"U","1"
"219","1963-03",NA,NA,NA,3.03,NA,3.41,3.68,NA,3.93,3.98,NA,3.03,3.545,3.955,0.925,0.515,0.41,0.105,0,"U","1"
"220","1963-04",NA,NA,NA,3.11,NA,3.5,3.74,NA,3.97,4.03,NA,3.11,3.62,4,0.89,0.51,0.38,0.130000000000001,0,"U","1"
"221","1963-05",NA,NA,NA,3.12,NA,3.54,3.72,NA,3.93,4.02,NA,3.12,3.63,3.975,0.855,0.51,0.345,0.165,0,"U","1"
"222","1963-06",NA,NA,NA,3.2,NA,3.61,3.81,NA,3.99,4.02,NA,3.2,3.71,4.005,0.805,0.51,0.295,0.215,0,"U","1"
"223","1963-07",NA,NA,NA,3.48,NA,3.76,3.89,NA,4.02,4.06,NA,3.48,3.825,4.04,0.559999999999999,0.345,0.214999999999999,0.130000000000001,0,"U","1"
"224","1963-08",NA,NA,NA,3.53,NA,3.77,3.89,NA,4,4.03,NA,3.53,3.83,4.015,0.485000000000001,0.3,0.185,0.115,0,"U","1"
"225","1963-09",NA,NA,NA,3.57,NA,3.82,3.96,NA,4.08,4.09,NA,3.57,3.89,4.085,0.515,0.32,0.195,0.125,0,"U","1"
"226","1963-10",NA,NA,NA,3.64,NA,3.87,3.97,NA,4.11,4.12,NA,3.64,3.92,4.115,0.475,0.28,0.195,0.0849999999999991,0,"U","1"
"227","1963-11",NA,NA,NA,3.74,NA,3.95,4.01,NA,4.12,4.16,NA,3.74,3.98,4.14,0.4,0.24,0.160000000000001,0.0799999999999992,0,"U","1"
"228","1963-12",NA,NA,NA,3.81,NA,4.01,4.04,NA,4.13,4.19,NA,3.81,4.025,4.16,0.35,0.215,0.135,0.0800000000000001,0,"U","1"
"229","1964-01",NA,NA,NA,3.79,NA,4.04,4.07,NA,4.17,4.19,NA,3.79,4.055,4.18,0.39,0.265,0.125,0.14,0,"U","1"
"230","1964-02",NA,NA,NA,3.78,NA,4,4.03,NA,4.15,4.17,NA,3.78,4.015,4.16,0.38,0.235000000000001,0.145,0.0900000000000016,0,"U","1"
"231","1964-03",NA,NA,NA,3.91,NA,4.12,4.14,NA,4.22,4.22,NA,3.91,4.13,4.22,0.31,0.22,0.0899999999999999,0.130000000000001,0,"U","1"
"232","1964-04",NA,NA,NA,3.91,NA,4.15,4.15,NA,4.23,4.24,NA,3.91,4.15,4.235,0.325,0.24,0.085,0.155000000000001,0,"U","1"
"233","1964-05",NA,NA,NA,3.84,NA,4.04,4.05,NA,4.2,4.2,NA,3.84,4.045,4.2,0.36,0.205,0.155,0.0500000000000007,0,"U","1"
"234","1964-06",NA,NA,NA,3.83,NA,4.01,4.02,NA,4.17,4.17,NA,3.83,4.015,4.17,0.34,0.185,0.155,0.0299999999999994,0,"U","1"
"235","1964-07",NA,NA,NA,3.72,NA,3.93,4.03,NA,4.19,4.16,NA,3.72,3.98,4.175,0.455000000000001,0.26,0.195,0.0649999999999995,0,"U","1"
"236","1964-08",NA,NA,NA,3.74,NA,3.93,4.05,NA,4.19,4.18,NA,3.74,3.99,4.185,0.445,0.25,0.195,0.0549999999999997,0,"U","1"
"237","1964-09",NA,NA,NA,3.84,NA,4.01,4.08,NA,4.2,4.2,NA,3.84,4.045,4.2,0.36,0.205,0.155,0.0500000000000007,0,"U","1"
"238","1964-10",NA,NA,NA,3.86,NA,4.02,4.07,NA,4.19,4.2,NA,3.86,4.045,4.195,0.335,0.185,0.15,0.0350000000000001,0,"U","1"
"239","1964-11",NA,NA,NA,3.91,NA,4.04,4.04,NA,4.15,4.17,NA,3.91,4.04,4.16,0.25,0.13,0.12,0.00999999999999979,0,"U","1"
"240","1964-12",NA,NA,NA,4.02,NA,4.08,4.09,NA,4.18,4.18,NA,4.02,4.085,4.18,0.16,0.0650000000000004,0.0949999999999998,-0.0299999999999994,0,"F","5"
