"","X","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","B","D","F","H","U","U1","U2","U3","U4","u","h","f","d","b","ms"
"1",1,"1953-04",NA,NA,NA,2.36,NA,2.51,2.62,NA,2.83,"3.08",NA,2.36,2.565,2.955,0.595,0.205,0.39,-0.185,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"2",2,"1953-05",NA,NA,NA,2.48,NA,2.72,2.87,NA,3.05,"3.18",NA,2.48,2.795,3.115,0.635,0.315,0.32,-0.00500000000000078,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"3",3,"1953-06",NA,NA,NA,2.45,NA,2.74,2.94,NA,3.11,"3.21",NA,2.45,2.84,3.16,0.71,0.39,0.32,0.0699999999999994,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"4",4,"1953-07",NA,NA,NA,2.38,NA,2.62,2.75,NA,2.93,"3.12",NA,2.38,2.685,3.025,0.645,0.305,0.34,-0.0350000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"5",5,"1953-08",NA,NA,NA,2.28,NA,2.58,2.8,NA,2.95,"3.1",NA,2.28,2.69,3.025,0.745000000000001,0.41,0.335,0.0750000000000002,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"6",6,"1953-09",NA,NA,NA,2.2,NA,2.56,2.71,NA,2.87,"3.07",NA,2.2,2.635,2.97,0.77,0.435,0.335,0.0999999999999996,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"7",7,"1953-10",NA,NA,NA,1.79,NA,2.23,2.43,NA,2.66,"2.95",NA,1.79,2.33,2.805,1.015,0.54,0.475,0.0649999999999995,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"8",8,"1953-11",NA,NA,NA,1.67,NA,2.2,2.42,NA,2.68,"2.95",NA,1.67,2.31,2.815,1.145,0.64,0.505,0.135,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"9",9,"1953-12",NA,NA,NA,1.66,NA,2.07,2.32,NA,2.59,"2.89",NA,1.66,2.195,2.74,1.08,0.535,0.545,-0.0100000000000007,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"10",10,"1954-01",NA,NA,NA,1.41,NA,1.89,2.17,NA,2.48,"2.8",NA,1.41,2.03,2.64,1.23,0.62,0.61,0.00999999999999979,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"11",11,"1954-02",NA,NA,NA,1.14,NA,1.63,2.04,NA,2.47,"2.72",NA,1.14,1.835,2.595,1.455,0.695,0.76,-0.0650000000000004,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"12",12,"1954-03",NA,NA,NA,1.13,NA,1.59,1.93,NA,2.37,"2.61",NA,1.13,1.76,2.49,1.36,0.63,0.73,-0.1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"13",13,"1954-04",NA,NA,NA,0.96,NA,1.54,1.87,NA,2.29,"2.6",NA,0.96,1.705,2.445,1.485,0.745,0.74,0.00499999999999989,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"14",14,"1954-05",NA,NA,NA,0.85,NA,1.56,1.92,NA,2.37,"2.66",NA,0.85,1.74,2.515,1.665,0.89,0.775,0.115,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"15",15,"1954-06",NA,NA,NA,0.82,NA,1.53,1.92,NA,2.38,"2.64",NA,0.82,1.725,2.51,1.69,0.905,0.785,0.120000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"16",16,"1954-07",NA,NA,NA,0.84,NA,1.47,1.85,NA,2.3,"2.57",NA,0.84,1.66,2.435,1.595,0.82,0.774999999999999,0.0450000000000008,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"17",17,"1954-08",NA,NA,NA,0.88,NA,1.49,1.9,NA,2.36,"2.58",NA,0.88,1.695,2.47,1.59,0.815,0.775,0.04,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"18",18,"1954-09",NA,NA,NA,1.03,NA,1.6,1.96,NA,2.38,"2.6",NA,1.03,1.78,2.49,1.46,0.75,0.71,0.0399999999999996,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"19",19,"1954-10",NA,NA,NA,1.17,NA,1.72,2.02,NA,2.43,"2.61",NA,1.17,1.87,2.52,1.35,0.7,0.65,0.0500000000000003,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"20",20,"1954-11",NA,NA,NA,1.14,NA,1.75,2.09,NA,2.48,"2.65",NA,1.14,1.92,2.565,1.425,0.78,0.645,0.135,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"21",21,"1954-12",NA,NA,NA,1.21,NA,1.81,2.16,NA,2.51,"2.67",NA,1.21,1.985,2.59,1.38,0.775,0.605,0.17,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"22",22,"1955-01",NA,NA,NA,1.39,NA,1.99,2.32,NA,2.61,"2.75",NA,1.39,2.155,2.68,1.29,0.765,0.525,0.24,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"23",23,"1955-02",NA,NA,NA,1.57,NA,2.12,2.38,NA,2.65,"2.83",NA,1.57,2.25,2.74,1.17,0.68,0.49,0.19,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"24",24,"1955-03",NA,NA,NA,1.59,NA,2.26,2.48,NA,2.68,"2.84",NA,1.59,2.37,2.76,1.17,0.78,0.39,0.390000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"25",25,"1955-04",NA,NA,NA,1.75,NA,2.37,2.55,NA,2.75,"2.85",NA,1.75,2.46,2.8,1.05,0.71,0.34,0.37,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"26",26,"1955-05",NA,NA,NA,1.9,NA,2.37,2.56,NA,2.76,"2.87",NA,1.9,2.465,2.815,0.915,0.565,0.35,0.215,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"27",27,"1955-06",NA,NA,NA,1.91,NA,2.39,2.59,NA,2.78,"2.86",NA,1.91,2.49,2.82,0.91,0.58,0.33,0.250000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"28",28,"1955-07",NA,NA,NA,2.02,NA,2.51,2.72,NA,2.9,"2.94",NA,2.02,2.615,2.92,0.9,0.595,0.305,0.290000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"29",29,"1955-08",NA,NA,NA,2.37,NA,2.72,2.86,NA,2.97,"3.01",NA,2.37,2.79,2.99,0.62,0.42,0.2,0.22,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"30",30,"1955-09",NA,NA,NA,2.36,NA,2.69,2.85,NA,2.97,"3",NA,2.36,2.77,2.985,0.625,0.41,0.215,0.194999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"31",31,"1955-10",NA,NA,NA,2.39,NA,2.62,2.76,NA,2.88,"2.93",NA,2.39,2.69,2.905,0.515,0.3,0.215,0.085,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"32",32,"1955-11",NA,NA,NA,2.48,NA,2.73,2.81,NA,2.89,"2.93",NA,2.48,2.77,2.91,0.43,0.29,0.14,0.149999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"33",33,"1955-12",NA,NA,NA,2.73,NA,2.88,2.93,NA,2.96,"2.98",NA,2.73,2.905,2.97,0.24,0.175,0.0649999999999995,0.110000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"34",34,"1956-01",NA,NA,NA,2.58,NA,2.78,2.84,NA,2.9,"2.94",NA,2.58,2.81,2.92,0.34,0.23,0.11,0.119999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"35",35,"1956-02",NA,NA,NA,2.49,NA,2.67,2.74,NA,2.84,"2.91",NA,2.49,2.705,2.875,0.385,0.215,0.17,0.0449999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"36",36,"1956-03",NA,NA,NA,2.61,NA,2.89,2.93,NA,2.96,"2.99",NA,2.61,2.91,2.975,0.365,0.3,0.0649999999999999,0.235,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"37",37,"1956-04",NA,NA,NA,2.92,NA,3.19,3.2,NA,3.18,"3.14",NA,2.92,3.195,3.16,0.24,0.275,-0.0350000000000001,0.31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"38",38,"1956-05",NA,NA,NA,2.94,NA,3.08,3.08,NA,3.07,"3.06",NA,2.94,3.08,3.065,0.125,0.14,-0.0150000000000001,0.155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"39",39,"1956-06",NA,NA,NA,2.74,NA,2.95,2.97,NA,3,"3",NA,2.74,2.96,3,0.26,0.22,0.04,0.18,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"40",40,"1956-07",NA,NA,NA,2.76,NA,3.06,3.12,NA,3.11,"3.08",NA,2.76,3.09,3.095,0.335,0.33,0.00499999999999989,0.325,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"41",41,"1956-08",NA,NA,NA,3.1,NA,3.39,3.41,NA,3.33,"3.22",NA,3.1,3.4,3.275,0.175,0.3,-0.125,0.425000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"42",42,"1956-09",NA,NA,NA,3.35,NA,3.5,3.47,NA,3.38,"3.28",NA,3.35,3.485,3.33,-0.02,0.135,-0.155,0.290000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"43",43,"1956-10",NA,NA,NA,3.28,NA,3.4,3.4,NA,3.34,"3.26",NA,3.28,3.4,3.3,0.02,0.12,-0.1,0.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"44",44,"1956-11",NA,NA,NA,3.44,NA,3.57,3.56,NA,3.49,"3.37",NA,3.44,3.565,3.43,-0.00999999999999979,0.125,-0.135,0.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"45",45,"1956-12",NA,NA,NA,3.68,NA,3.76,3.7,NA,3.59,"3.45",NA,3.68,3.73,3.52,-0.16,0.0499999999999998,-0.21,0.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"46",46,"1957-01",NA,NA,NA,3.37,NA,3.46,3.47,NA,3.46,"3.41",NA,3.37,3.465,3.435,0.0649999999999999,0.0949999999999998,-0.0299999999999998,0.125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"47",47,"1957-02",NA,NA,NA,3.38,NA,3.42,3.39,NA,3.34,"3.3",NA,3.38,3.405,3.32,-0.0600000000000001,0.0250000000000004,-0.0850000000000004,0.110000000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"48",48,"1957-03",NA,NA,NA,3.42,NA,3.47,3.46,NA,3.41,"3.32",NA,3.42,3.465,3.365,-0.0549999999999997,0.0449999999999999,-0.0999999999999996,0.145,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"49",49,"1957-04",NA,NA,NA,3.49,NA,3.53,3.53,NA,3.48,"3.4",NA,3.49,3.53,3.44,-0.0500000000000003,0.0399999999999996,-0.0899999999999999,0.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"50",50,"1957-05",NA,NA,NA,3.48,NA,3.61,3.64,NA,3.6,"3.49",NA,3.48,3.625,3.545,0.0649999999999999,0.145,-0.0800000000000001,0.225,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"51",51,"1957-06",NA,NA,NA,3.65,NA,3.8,3.83,NA,3.8,"3.65",NA,3.65,3.815,3.725,0.0749999999999997,0.165,-0.0900000000000003,0.255,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"52",52,"1957-07",NA,NA,NA,3.81,NA,3.96,4,NA,3.93,"3.72",NA,3.81,3.98,3.825,0.0150000000000001,0.17,-0.155,0.325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"53",53,"1957-08",NA,NA,NA,4.01,NA,4.02,4,NA,3.93,"3.75",NA,4.01,4.01,3.84,-0.17,0,-0.17,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"54",54,"1957-09",NA,NA,NA,4.07,NA,4.06,4.03,NA,3.92,"3.73",NA,4.07,4.045,3.825,-0.245,-0.0250000000000004,-0.22,0.194999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"55",55,"1957-10",NA,NA,NA,4.01,NA,4.09,4.08,NA,3.97,"3.76",NA,4.01,4.085,3.865,-0.145,0.0750000000000002,-0.22,0.295,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"56",56,"1957-11",NA,NA,NA,3.57,NA,3.7,3.72,NA,3.72,"3.61",NA,3.57,3.71,3.665,0.0950000000000002,0.14,-0.0449999999999999,0.185,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"57",57,"1957-12",NA,NA,NA,3.18,NA,3.11,3.08,NA,3.21,"3.38",NA,3.18,3.095,3.295,0.115,-0.0850000000000004,0.2,-0.285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"58",58,"1958-01",NA,NA,NA,2.65,NA,2.78,2.88,NA,3.09,"3.27",NA,2.65,2.83,3.18,0.53,0.18,0.35,-0.17,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"59",59,"1958-02",NA,NA,NA,1.99,NA,2.58,2.78,NA,3.05,"3.31",NA,1.99,2.68,3.18,1.19,0.69,0.5,0.19,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"60",60,"1958-03",NA,NA,NA,1.84,NA,2.4,2.64,NA,2.98,"3.29",NA,1.84,2.52,3.135,1.295,0.68,0.615,0.0650000000000004,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"61",61,"1958-04",NA,NA,NA,1.45,NA,2.15,2.46,NA,2.88,"3.17",NA,1.45,2.305,3.025,1.575,0.855,0.72,0.135,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"62",62,"1958-05",NA,NA,NA,1.37,NA,2.07,2.41,NA,2.92,"3.17",NA,1.37,2.24,3.045,1.675,0.87,0.805,0.0650000000000004,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"63",63,"1958-06",NA,NA,NA,1.23,NA,2.08,2.46,NA,2.97,"3.23",NA,1.23,2.27,3.1,1.87,1.04,0.83,0.21,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"64",64,"1958-07",NA,NA,NA,1.61,NA,2.42,2.77,NA,3.2,"3.39",NA,1.61,2.595,3.295,1.685,0.985,0.7,0.284999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"65",65,"1958-08",NA,NA,NA,2.5,NA,3.06,3.29,NA,3.54,"3.65",NA,2.5,3.175,3.595,1.095,0.675,0.42,0.255,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"66",66,"1958-09",NA,NA,NA,3.05,NA,3.52,3.69,NA,3.76,"3.8",NA,3.05,3.605,3.78,0.73,0.555,0.175,0.38,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"67",67,"1958-10",NA,NA,NA,3.19,NA,3.67,3.78,NA,3.8,"3.81",NA,3.19,3.725,3.805,0.615,0.535,0.0800000000000001,0.455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"68",68,"1958-11",NA,NA,NA,3.1,NA,3.6,3.7,NA,3.74,"3.76",NA,3.1,3.65,3.75,0.65,0.55,0.0999999999999996,0.450000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"69",69,"1958-12",NA,NA,NA,3.29,NA,3.72,3.82,NA,3.86,"3.86",NA,3.29,3.77,3.86,0.57,0.48,0.0899999999999999,0.39,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"70",70,"1959-01",NA,NA,NA,3.36,NA,3.91,4.01,NA,4.02,"3.95",NA,3.36,3.96,3.985,0.625,0.6,0.0249999999999999,0.575,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"71",71,"1959-02",NA,NA,NA,3.54,NA,3.92,3.96,NA,3.96,"3.96",NA,3.54,3.94,3.96,0.42,0.4,0.02,0.38,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"72",72,"1959-03",NA,NA,NA,3.61,NA,3.97,3.99,NA,3.99,"3.99",NA,3.61,3.98,3.99,0.38,0.370000000000001,0.00999999999999979,0.360000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"73",73,"1959-04",NA,NA,NA,3.72,NA,4.03,4.12,NA,4.12,"4.0599999999999996",NA,3.72,4.075,4.09,0.37,0.355,0.0149999999999997,0.34,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"74",74,"1959-05",NA,NA,NA,3.96,NA,4.25,4.35,NA,4.31,"4.13",NA,3.96,4.3,4.22,0.26,0.34,-0.0800000000000001,0.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"75",75,"1959-06",NA,NA,NA,4.07,NA,4.52,4.5,NA,4.34,"4.1399999999999997",NA,4.07,4.51,4.24,0.17,0.44,-0.27,0.709999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"76",76,"1959-07",NA,NA,NA,4.39,NA,4.6,4.58,NA,4.4,"4.16",NA,4.39,4.59,4.28,-0.109999999999999,0.2,-0.31,0.51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"77",77,"1959-08",NA,NA,NA,4.42,NA,4.6,4.57,NA,4.43,"4.1500000000000004",NA,4.42,4.585,4.29,-0.13,0.165,-0.295,0.459999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"78",78,"1959-09",NA,NA,NA,5,NA,4.97,4.9,NA,4.68,"4.29",NA,5,4.935,4.485,-0.515000000000001,-0.0649999999999995,-0.450000000000001,0.385000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"79",79,"1959-10",NA,NA,NA,4.8,NA,4.78,4.72,NA,4.53,"4.1900000000000004",NA,4.8,4.75,4.36,-0.44,-0.0499999999999998,-0.39,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"80",80,"1959-11",NA,NA,NA,4.81,NA,4.85,4.75,NA,4.53,"4.2",NA,4.81,4.8,4.365,-0.444999999999999,-0.00999999999999979,-0.435,0.424999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"81",81,"1959-12",NA,NA,NA,5.14,NA,5.12,5.01,NA,4.69,"4.33",NA,5.14,5.065,4.51,-0.63,-0.0750000000000002,-0.555,0.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"82",82,"1960-01",NA,NA,NA,5.03,NA,4.99,4.92,NA,4.72,"4.42",NA,5.03,4.955,4.57,-0.46,-0.0750000000000002,-0.385,0.309999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"83",83,"1960-02",NA,NA,NA,4.66,NA,4.73,4.69,NA,4.49,"4.28",NA,4.66,4.71,4.385,-0.275,0.0500000000000007,-0.325000000000001,0.375000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"84",84,"1960-03",NA,NA,NA,4.02,NA,4.29,4.31,NA,4.25,"4.1399999999999997",NA,4.02,4.3,4.195,0.175000000000001,0.28,-0.105,0.385,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"85",85,"1960-04",NA,NA,NA,4.04,NA,4.27,4.29,NA,4.28,"4.2300000000000004",NA,4.04,4.28,4.255,0.215000000000001,0.239999999999999,-0.0249999999999986,0.264999999999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"86",86,"1960-05",NA,NA,NA,4.21,NA,4.46,4.49,NA,4.35,"4.2",NA,4.21,4.475,4.275,0.0650000000000004,0.265,-0.199999999999999,0.465,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"87",87,"1960-06",NA,NA,NA,3.36,NA,4.01,4.12,NA,4.15,"4.04",NA,3.36,4.065,4.095,0.735000000000001,0.705,0.0300000000000011,0.674999999999999,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"88",88,"1960-07",NA,NA,NA,3.2,NA,3.63,3.79,NA,3.9,"3.91",NA,3.2,3.71,3.905,0.705,0.51,0.195,0.315,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"89",89,"1960-08",NA,NA,NA,2.95,NA,3.41,3.62,NA,3.8,"3.84",NA,2.95,3.515,3.82,0.87,0.565,0.305,0.260000000000001,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"90",90,"1960-09",NA,NA,NA,3.07,NA,3.43,3.61,NA,3.8,"3.86",NA,3.07,3.52,3.83,0.76,0.45,0.31,0.14,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"91",91,"1960-10",NA,NA,NA,3.04,NA,3.53,3.76,NA,3.89,"3.92",NA,3.04,3.645,3.905,0.865,0.605,0.260000000000001,0.344999999999999,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"92",92,"1960-11",NA,NA,NA,3.08,NA,3.6,3.81,NA,3.93,"3.96",NA,3.08,3.705,3.945,0.865,0.625,0.24,0.385,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"93",93,"1960-12",NA,NA,NA,2.86,NA,3.42,3.67,NA,3.84,"3.91",NA,2.86,3.545,3.875,1.015,0.685,0.33,0.355,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"94",94,"1961-01",NA,NA,NA,2.81,NA,3.39,3.67,NA,3.84,"3.9",NA,2.81,3.53,3.87,1.06,0.72,0.34,0.380000000000001,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"95",95,"1961-02",NA,NA,NA,2.93,NA,3.46,3.66,NA,3.78,"3.84",NA,2.93,3.56,3.81,0.879999999999999,0.63,0.25,0.38,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"96",96,"1961-03",NA,NA,NA,2.88,NA,3.35,3.6,NA,3.74,"3.81",NA,2.88,3.475,3.775,0.895,0.595,0.3,0.295,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"97",97,"1961-04",NA,NA,NA,2.88,NA,3.33,3.57,NA,3.78,"3.81",NA,2.88,3.45,3.795,0.915,0.57,0.345,0.225000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"98",98,"1961-05",NA,NA,NA,2.87,NA,3.23,3.47,NA,3.71,"3.74",NA,2.87,3.35,3.725,0.855,0.48,0.375,0.105,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"99",99,"1961-06",NA,NA,NA,3.06,NA,3.63,3.81,NA,3.88,"3.89",NA,3.06,3.72,3.885,0.825,0.66,0.165,0.494999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"100",100,"1961-07",NA,NA,NA,2.92,NA,3.59,3.84,NA,3.92,"3.93",NA,2.92,3.715,3.925,1.005,0.795,0.21,0.585,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"101",101,"1961-08",NA,NA,NA,3.06,NA,3.76,3.96,NA,4.04,"4.04",NA,3.06,3.86,4.04,0.98,0.8,0.18,0.62,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"102",102,"1961-09",NA,NA,NA,3.06,NA,3.73,3.9,NA,3.98,"4.04",NA,3.06,3.815,4.01,0.95,0.755,0.195,0.56,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"103",103,"1961-10",NA,NA,NA,3.05,NA,3.62,3.8,NA,3.92,"4.01",NA,3.05,3.71,3.965,0.915,0.66,0.255,0.405,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"104",104,"1961-11",NA,NA,NA,3.07,NA,3.61,3.82,NA,3.94,"4",NA,3.07,3.715,3.97,0.9,0.645,0.255,0.390000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"105",105,"1961-12",NA,NA,NA,3.18,NA,3.72,3.91,NA,4.06,"4.07",NA,3.18,3.815,4.065,0.884999999999999,0.635,0.249999999999999,0.385000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"106",106,"1962-01",NA,NA,NA,3.28,NA,3.76,3.94,NA,4.08,"4.0999999999999996",NA,3.28,3.85,4.09,0.81,0.57,0.24,0.33,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"107",107,"1962-02",NA,NA,NA,3.28,NA,3.69,3.89,NA,4.04,"4.12",NA,3.28,3.79,4.08,0.8,0.51,0.29,0.220000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"108",108,"1962-03",NA,NA,NA,3.06,NA,3.45,3.68,NA,3.93,"4.04",NA,3.06,3.565,3.985,0.925,0.505,0.42,0.0850000000000009,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"109",109,"1962-04",NA,NA,NA,2.99,NA,3.38,3.6,NA,3.84,"3.93",NA,2.99,3.49,3.885,0.895,0.5,0.395,0.105,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"110",110,"1962-05",NA,NA,NA,3.03,NA,3.4,3.66,NA,3.87,"3.92",NA,3.03,3.53,3.895,0.865,0.5,0.365,0.135000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"111",111,"1962-06",NA,NA,NA,3.03,NA,3.39,3.64,NA,3.91,"3.96",NA,3.03,3.515,3.935,0.905,0.485,0.42,0.0650000000000004,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"112",112,"1962-07",NA,NA,NA,3.29,NA,3.62,3.8,NA,4.01,"4.05",NA,3.29,3.71,4.03,0.739999999999999,0.42,0.319999999999999,0.100000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"113",113,"1962-08",NA,NA,NA,3.2,NA,3.46,3.71,NA,3.98,"4.01",NA,3.2,3.585,3.995,0.795,0.385,0.41,-0.0250000000000004,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"114",114,"1962-09",NA,NA,NA,3.06,NA,3.41,3.7,NA,3.98,"4",NA,3.06,3.555,3.99,0.93,0.495,0.435,0.0599999999999996,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"115",115,"1962-10",NA,NA,NA,2.98,NA,3.33,3.64,NA,3.93,"3.94",NA,2.98,3.485,3.935,0.955,0.505,0.45,0.0550000000000006,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"116",116,"1962-11",NA,NA,NA,3,NA,3.4,3.6,NA,3.92,"3.93",NA,3,3.5,3.925,0.925,0.5,0.425,0.0750000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"117",117,"1962-12",NA,NA,NA,3.01,NA,3.37,3.56,NA,3.86,"3.92",NA,3.01,3.465,3.89,0.88,0.455,0.425,0.0300000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"118",118,"1963-01",NA,NA,NA,3.04,NA,3.4,3.58,NA,3.83,"3.93",NA,3.04,3.49,3.88,0.84,0.45,0.39,0.0600000000000005,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
